LAMMPS data file via write_data, version 19 Nov 2024, timestep = 1, units = lj

1000 atoms
2 atom types

0 20.87064 xlo xhi
0 20.87064 ylo yhi
0 20.87064 zlo zhi

Masses

1 1
2 1

Atoms # chiral

125 125 1 0.0 6.553370 3.092890 6.216590 1.0
54 54 1 0.0 7.911590 1.025090 6.234290 1.0
37 37 1 0.0 14.720900 14.008600 6.249830 1.0
764 764 1 0.0 4.052270 6.031570 6.254410 1.0
876 876 1 0.0 11.167100 5.148170 6.292920 1.0
139 139 1 0.0 12.128700 18.321200 6.293130 1.0
774 774 1 0.0 1.378140 6.479660 6.308700 1.0
396 396 1 0.0 2.367390 2.710840 6.330580 1.0
131 131 1 0.0 14.285200 17.582500 6.336750 1.0
166 166 1 0.0 16.370400 13.669700 6.375830 1.0
96 96 1 0.0 5.380250 8.312770 6.377580 1.0
265 265 1 0.0 6.376780 18.048700 6.421220 1.0
84 84 1 0.0 3.684460 0.886929 6.436260 1.0
31 31 1 0.0 6.403790 2.561890 6.468060 1.0
167 167 1 0.0 0.372492 14.548600 6.489610 1.0
738 738 1 0.0 4.440190 19.806400 6.514600 1.0
186 186 1 0.0 7.777370 19.496100 6.515120 1.0
120 120 1 0.0 11.714500 15.981100 6.560780 1.0
560 560 1 0.0 15.439800 4.927010 6.563930 1.0
731 731 1 0.0 15.493200 8.566750 6.617040 1.0
374 374 1 0.0 2.656240 10.434400 6.633640 1.0
543 543 1 0.0 0.606446 3.433310 6.693570 1.0
372 372 1 0.0 5.794330 6.401360 6.702870 1.0
600 600 1 0.0 12.379200 11.373800 6.715290 1.0
75 75 1 0.0 6.043230 9.107110 6.716620 1.0
194 194 1 0.0 1.433160 1.705070 6.737490 1.0
406 406 1 0.0 18.445100 1.625650 6.739030 1.0
60 60 1 0.0 11.760800 13.177500 6.778330 1.0
354 354 1 0.0 17.464600 6.107720 6.794990 1.0
501 501 1 0.0 17.906500 9.133140 6.800330 1.0
984 984 1 0.0 6.539170 10.491300 6.838160 1.0
255 255 1 0.0 14.195000 19.642300 6.855010 1.0
693 693 1 0.0 1.466260 9.380970 6.856600 1.0
897 897 1 0.0 14.148200 5.002140 6.884400 1.0
403 403 1 0.0 5.246650 11.738600 6.911720 1.0
901 901 1 0.0 0.402136 11.355900 6.949300 1.0
326 326 1 0.0 18.401500 3.518300 6.958730 1.0
562 562 1 0.0 7.054310 12.547000 6.965970 1.0
868 868 1 0.0 7.607880 6.991640 6.975720 1.0
252 252 1 0.0 14.538000 1.985160 6.977230 1.0
276 276 1 0.0 1.443970 2.781280 6.989390 1.0
860 860 1 0.0 5.270030 14.460200 7.004830 1.0
815 815 1 0.0 17.139400 1.229870 7.031040 1.0
845 845 1 0.0 1.255110 17.458100 7.083520 1.0
462 462 1 0.0 14.190600 10.247100 7.086550 1.0
963 963 1 0.0 3.175390 18.779000 7.118170 1.0
564 564 1 0.0 2.430480 17.851600 7.150080 1.0
867 867 1 0.0 8.255940 14.500700 7.183050 1.0
461 461 1 0.0 10.530100 19.290000 7.232360 1.0
926 926 1 0.0 8.941280 10.869600 7.233220 1.0
116 116 1 0.0 4.984300 0.736093 7.249020 1.0
601 601 1 0.0 0.730966 5.075260 7.271810 1.0
240 240 1 0.0 16.061000 11.974600 7.335420 1.0
532 532 1 0.0 1.030440 15.462200 7.339950 1.0
487 487 1 0.0 17.569300 13.872500 7.349100 1.0
445 445 1 0.0 4.468800 3.284720 7.356610 1.0
58 58 1 0.0 13.931800 16.124900 7.407550 1.0
442 442 1 0.0 9.436690 17.539700 7.409990 1.0
748 748 1 0.0 19.843000 7.202650 7.419710 1.0
694 694 1 0.0 6.475590 15.802000 7.455250 1.0
332 332 1 0.0 11.090700 9.884150 7.457990 1.0
346 346 1 0.0 19.404300 2.969770 7.485630 1.0
137 137 1 0.0 2.166270 19.899400 7.486080 1.0
814 814 1 0.0 13.697700 18.502100 7.536670 1.0
356 356 1 0.0 16.583600 2.682160 7.544060 1.0
643 643 1 0.0 17.216200 19.102000 7.548680 1.0
349 349 1 0.0 9.147740 3.027910 7.591550 1.0
849 849 1 0.0 18.816500 16.313000 7.613670 1.0
302 302 1 0.0 2.428200 9.431970 7.632200 1.0
675 675 1 0.0 19.249200 9.617790 7.650670 1.0
719 719 1 0.0 1.795860 19.337500 7.662340 1.0
414 414 1 0.0 10.600900 12.879400 7.713630 1.0
535 535 1 0.0 2.867100 12.851900 7.721850 1.0
